Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,773804,-,-,-,44.85,-93.46,0,263,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,GHI,Dew Point,Temperature,Wind Direction,Wind Speed,Pressure
2008,1,14,11,30,0,-20.200000000000003,-16.8,319,5.7,992
2008,1,14,12,30,0,-21,-17.5,319,5.7,992
2008,1,14,13,30,0,-21.700000000000003,-18,321,5.6000000000000005,992
2008,1,14,14,30,45,-22.1,-17.8,323,5.800000000000001,993
2008,1,14,15,30,223,-21.6,-16.900000000000002,325,6,993
2008,1,14,16,30,345,-20.6,-15.8,325,6,993
2008,1,14,17,30,422,-19.400000000000002,-14.8,323,6.1000000000000005,993
2008,1,14,18,30,444,-18.400000000000002,-14.100000000000001,322,6.1000000000000005,993
2008,1,14,19,30,403,-17.7,-13.700000000000001,323,6.1000000000000005,993
2008,1,14,20,30,314,-17.400000000000002,-13.600000000000001,326,5.800000000000001,993
2008,1,14,21,30,184,-17.2,-13.8,329,5,993
2008,1,14,22,30,44,-17.3,-14.3,333,4.1000000000000005,993
2008,1,14,23,30,0,-17.7,-14.600000000000001,335,3.6,993
2008,1,15,0,30,0,-18,-15.100000000000001,343,3,993
2008,1,15,1,30,0,-18.2,-15.4,349,2.6,993
2008,1,15,2,30,0,-18.400000000000002,-15.700000000000001,352,2.3000000000000003,993
2008,1,15,3,30,0,-18.7,-16,353,2,993
2008,1,15,4,30,0,-18.900000000000002,-16.2,353,1.6,993
2008,1,15,5,30,0,-18.8,-16,341,1.2000000000000002,992
2008,1,15,6,30,0,-18.6,-15.9,283,0.9,992
2008,1,15,7,30,0,-18.5,-15.8,225,1,991
2008,1,15,8,30,0,-18.400000000000002,-15.600000000000001,206,1.1,991
2008,1,15,9,30,0,-18.2,-15.3,194,1.2000000000000002,990
2008,1,15,10,30,0,-18.1,-15.100000000000001,182,1.2000000000000002,989
2008,1,15,11,30,0,-18,-15.200000000000001,173,1.4000000000000001,988
2008,1,15,12,30,0,-18.1,-15.4,167,1.8,988
2008,1,15,13,30,0,-18.3,-15.3,164,2.1,987
2008,1,15,14,30,34,-17.7,-13.8,162,2.9000000000000004,987
2008,1,15,15,30,216,-15.600000000000001,-11.9,161,4,987
2008,1,15,16,30,334,-14.200000000000001,-10.3,159,4.6000000000000005,986
2008,1,15,17,30,409,-12.700000000000001,-8.6,157,5,985
2008,1,15,18,30,429,-11.3,-7.1000000000000005,156,5.4,984
2008,1,15,19,30,394,-10.200000000000001,-6,155,5.7,983
2008,1,15,20,30,306,-9.4,-5.6000000000000005,152,5.6000000000000005,982
2008,1,15,21,30,180,-9.1,-6,146,5.1000000000000005,981
2008,1,15,22,30,25,-9.4,-7.1000000000000005,142,4.9,980
2008,1,15,23,30,0,-10,-7.6000000000000005,142,4.9,980
2008,1,16,0,30,0,-10.3,-8.3,146,5.300000000000001,980
2008,1,16,1,30,0,-10.3,-8.3,147,5.5,980
2008,1,16,2,30,0,-10.3,-8.200000000000001,147,5.6000000000000005,980
2008,1,16,3,30,0,-10.200000000000001,-8,150,5.7,980
2008,1,16,4,30,0,-10,-7.800000000000001,153,5.6000000000000005,979
2008,1,16,5,30,0,-9.9,-7.6000000000000005,158,5.300000000000001,979
2008,1,16,6,30,0,-9.8,-7.4,163,5,979
2008,1,16,7,30,0,-9.5,-7.2,167,4.7,979
2008,1,16,8,30,0,-9.3,-7,172,4.3,979
2008,1,16,9,30,0,-9,-6.800000000000001,182,3.8000000000000003,979
2008,1,16,10,30,0,-8.700000000000001,-6.7,199,3.1,979
2008,1,16,11,30,0,-8.4,-6.6000000000000005,224,2.5,979
2008,1,16,12,30,0,-8.200000000000001,-6.5,254,2.3000000000000003,980
2008,1,16,13,30,0,-8,-6.2,278,2.6,980
2008,1,16,14,30,23,-7.6000000000000005,-5.5,294,3.4000000000000004,981
2008,1,16,15,30,121,-7,-4.7,306,4.4,982
2008,1,16,16,30,82,-7,-4.3,314,5.300000000000001,983
2008,1,16,17,30,112,-7.300000000000001,-4.5,316,5.9,983
2008,1,16,18,30,92,-8.1,-5.1000000000000005,318,6.1000000000000005,984
2008,1,16,19,30,175,-9.1,-5.800000000000001,321,6,984
2008,1,16,20,30,114,-10,-6.5,323,5.4,985
2008,1,16,21,30,44,-10.700000000000001,-7.1000000000000005,325,4.7,986
2008,1,16,22,30,22,-11.200000000000001,-7.800000000000001,326,4.1000000000000005,986
2008,1,16,23,30,0,-11.700000000000001,-8.1,327,3.9000000000000004,986
2008,1,17,0,30,0,-12.200000000000001,-8.8,331,4.1000000000000005,987
2008,1,17,1,30,0,-12.700000000000001,-9.3,332,4.3,987
2008,1,17,2,30,0,-13.200000000000001,-9.9,335,4.5,987
2008,1,17,3,30,0,-14,-10.700000000000001,337,4.6000000000000005,987
2008,1,17,4,30,0,-14.700000000000001,-11.5,338,4.5,987
2008,1,17,5,30,0,-15.5,-12.200000000000001,337,4.1000000000000005,987
2008,1,17,6,30,0,-16.1,-12.8,334,3.6,986
2008,1,17,7,30,0,-16.7,-13.3,331,3.3000000000000003,985
2008,1,17,8,30,0,-17.1,-13.700000000000001,330,3.4000000000000004,985
2008,1,17,9,30,0,-17.5,-14,331,3.6,984
2008,1,17,10,30,0,-17.900000000000002,-14.4,331,3.7,984
2008,1,17,11,30,0,-18.3,-14.8,332,3.7,983
2008,1,17,12,30,0,-18.7,-15.200000000000001,334,3.7,983
2008,1,17,13,30,0,-19.3,-15.700000000000001,336,3.8000000000000003,982
2008,1,17,14,30,32,-19.700000000000003,-15.8,335,3.9000000000000004,982
2008,1,17,15,30,83,-20,-15.700000000000001,332,3.8000000000000003,981
2008,1,17,16,30,187,-20,-15.4,325,3.7,980
2008,1,17,17,30,180,-19.8,-15,317,3.7,979
2008,1,17,18,30,318,-19.6,-14.5,309,3.8000000000000003,978
2008,1,17,19,30,273,-19.3,-13.9,302,3.8000000000000003,978
2008,1,17,20,30,220,-18.8,-13.3,295,3.5,977
2008,1,17,21,30,202,-18.2,-13.700000000000001,287,2.8000000000000003,977
2008,1,17,22,30,36,-19,-15.3,278,2.2,977
2008,1,17,23,30,0,-20.5,-16.3,272,2,977
2008,1,18,0,30,0,-21.3,-17.8,252,2.3000000000000003,977
2008,1,18,1,30,0,-21.6,-17.900000000000002,243,2.6,977
2008,1,18,2,30,0,-21.3,-17.2,238,2.7,977
2008,1,18,3,30,0,-20.5,-16.400000000000002,236,2.9000000000000004,977
2008,1,18,4,30,0,-19.8,-15.9,236,3,977
2008,1,18,5,30,0,-19.200000000000003,-15.600000000000001,239,3,977
2008,1,18,6,30,0,-18.7,-15.5,248,2.9000000000000004,977
2008,1,18,7,30,0,-18.3,-15.3,267,2.8000000000000003,977
2008,1,18,8,30,0,-17.7,-14.700000000000001,294,3,978
2008,1,18,9,30,0,-16.8,-13.9,316,3.9000000000000004,979
2008,1,18,10,30,0,-16.3,-13.4,327,5.300000000000001,980
2008,1,18,11,30,0,-16.8,-14,326,6.2,981
2008,1,18,12,30,0,-18.3,-15.8,321,6.300000000000001,983
2008,1,18,13,30,0,-20.900000000000002,-17.900000000000002,317,6.300000000000001,985
2008,1,18,14,30,89,-23.400000000000002,-19.1,317,6.6000000000000005,986
2008,1,18,15,30,242,-25,-19.3,319,6.9,987
2008,1,18,16,30,369,-25.5,-18.900000000000002,320,7.1000000000000005,988
2008,1,18,17,30,450,-25.3,-18.3,320,7.300000000000001,988
2008,1,18,18,30,475,-24.8,-17.8,321,7.4,989
2008,1,18,19,30,440,-24.3,-17.5,321,7.2,989
2008,1,18,20,30,349,-23.900000000000002,-17.7,321,6.9,990
2008,1,18,21,30,214,-23.900000000000002,-18.400000000000002,319,6.2,990
2008,1,18,22,30,62,-24.400000000000002,-19.5,317,5.6000000000000005,991
2008,1,18,23,30,0,-24.900000000000002,-19.900000000000002,316,5.4,992
2008,1,19,0,30,0,-25.1,-20.3,314,5.7,993
2008,1,19,1,30,0,-25.3,-20.6,312,5.6000000000000005,993
2008,1,19,2,30,0,-25.6,-20.8,311,5.4,993
2008,1,19,3,30,0,-25.8,-21.1,312,5,994
2008,1,19,4,30,0,-26.200000000000003,-21.6,311,4.5,994
2008,1,19,5,30,0,-26.8,-22.700000000000003,309,3.8000000000000003,994
2008,1,19,6,30,0,-27.8,-24.200000000000003,303,3.4000000000000004,994
2008,1,19,7,30,0,-29.1,-25.900000000000002,297,3.2,994
2008,1,19,8,30,0,-30.1,-27.1,292,3.1,995
2008,1,19,9,30,0,-30.700000000000003,-27.8,290,3.2,995
2008,1,19,10,30,0,-31.1,-28.200000000000003,290,3.1,995
2008,1,19,11,30,0,-31.400000000000002,-28.5,288,3,995
2008,1,19,12,30,0,-31.5,-28.8,286,3,995
2008,1,19,13,30,0,-31.6,-28.400000000000002,287,2.9000000000000004,995
2008,1,19,14,30,53,-31.3,-26,293,3.2,995
2008,1,19,15,30,242,-29,-22.700000000000003,298,4,995
2008,1,19,16,30,370,-27.1,-20.400000000000002,301,4.6000000000000005,995
2008,1,19,17,30,450,-26.1,-19,303,4.800000000000001,995
2008,1,19,18,30,475,-25.3,-18,305,4.9,995
2008,1,19,19,30,440,-24.700000000000003,-17.5,305,4.9,995
2008,1,19,20,30,351,-24.3,-17.6,305,4.5,995
2008,1,19,21,30,217,-24.200000000000003,-18.900000000000002,304,3.6,995
2008,1,19,22,30,65,-25.5,-21.400000000000002,301,2.7,995
2008,1,19,23,30,0,-27.400000000000002,-22.700000000000003,299,2.5,996
2008,1,20,0,30,0,-27.8,-24.200000000000003,291,2.5,995
2008,1,20,1,30,0,-28,-25,286,2.6,995
2008,1,20,2,30,0,-28.200000000000003,-25.5,284,2.6,995
2008,1,20,3,30,0,-28.3,-25.8,286,2.7,995
2008,1,20,4,30,0,-28.400000000000002,-26,289,2.6,996
2008,1,20,5,30,0,-28.5,-26.200000000000003,293,2.6,996
2008,1,20,6,30,0,-28.6,-26.3,297,2.6,996
2008,1,20,7,30,0,-28.700000000000003,-26.400000000000002,301,2.5,996
2008,1,20,8,30,0,-28.8,-26.6,304,2.4000000000000004,997
2008,1,20,9,30,0,-28.900000000000002,-26.900000000000002,306,2.4000000000000004,997
2008,1,20,10,30,0,-29,-27.3,306,2.4000000000000004,998
2008,1,20,11,30,0,-29.3,-27.6,305,2.4000000000000004,998
2008,1,20,12,30,0,-29.6,-27.8,303,2.4000000000000004,999
2008,1,20,13,30,0,-29.900000000000002,-27.6,301,2.4000000000000004,1000
2008,1,20,14,30,53,-30,-25.6,303,2.4000000000000004,1000
2008,1,20,15,30,248,-28.400000000000002,-22.200000000000003,306,2.9000000000000004,1001
2008,1,20,16,30,376,-26.3,-19.3,305,3.4000000000000004,1001
2008,1,20,17,30,448,-24.900000000000002,-17.5,303,3.5,1001
2008,1,20,18,30,473,-23.700000000000003,-16.1,298,3.5,1001
2008,1,20,19,30,439,-22.900000000000002,-15.3,294,3.3000000000000003,1001
2008,1,20,20,30,351,-22.400000000000002,-15.3,294,2.8000000000000003,1001
2008,1,20,21,30,218,-21.8,-16.1,299,2,1001
2008,1,20,22,30,41,-22.700000000000003,-17.2,307,1.6,1001
2008,1,20,23,30,0,-23.700000000000003,-17.6,312,1.5,1001
2008,1,21,0,30,0,-23.900000000000002,-17.400000000000002,312,1.2000000000000002,1001
2008,1,21,1,30,0,-23.900000000000002,-17.2,303,1,1002
2008,1,21,2,30,0,-24,-17.2,280,0.9,1002
2008,1,21,3,30,0,-23.900000000000002,-17.3,255,1,1002
2008,1,21,4,30,0,-23.8,-17.400000000000002,239,1.2000000000000002,1002
2008,1,21,5,30,0,-23.6,-17.5,231,1.2000000000000002,1002
2008,1,21,6,30,0,-23.3,-17.400000000000002,226,1.2000000000000002,1002
2008,1,21,7,30,0,-23.1,-17.3,219,1.1,1002
2008,1,21,8,30,0,-22.900000000000002,-17.2,209,1,1002
2008,1,21,9,30,0,-22.700000000000003,-17.3,198,1,1002
2008,1,21,10,30,0,-22.400000000000002,-17.3,186,1.1,1001
2008,1,21,11,30,0,-21.900000000000002,-17.3,173,1.2000000000000002,1001
2008,1,21,12,30,0,-21.400000000000002,-17.400000000000002,164,1.4000000000000001,1001
2008,1,21,13,30,0,-21,-17.2,158,1.4000000000000001,1000
2008,1,21,14,30,46,-20.400000000000002,-16.400000000000002,153,1.6,1000
2008,1,21,15,30,122,-19.200000000000003,-15.3,150,2,1000
2008,1,21,16,30,140,-18.5,-14.4,145,2.2,999
2008,1,21,17,30,180,-17.7,-13.8,134,1.9000000000000001,998
2008,1,21,18,30,186,-17.2,-13.3,110,1.5,997
2008,1,21,19,30,140,-16.8,-13.200000000000001,77,1.4000000000000001,996
2008,1,21,20,30,141,-16.6,-13.200000000000001,52,1.5,995
2008,1,21,21,30,74,-16.6,-13.4,39,1.4000000000000001,995
2008,1,21,22,30,35,-16.6,-13.9,31,1.2000000000000002,994
2008,1,21,23,30,0,-17.2,-14.200000000000001,28,1.2000000000000002,994
2008,1,22,0,30,0,-17.400000000000002,-14.3,13,1.2000000000000002,994
2008,1,22,1,30,0,-17.5,-14.4,172,1.1,993
2008,1,22,2,30,0,-17.5,-14.600000000000001,329,1.3,993
2008,1,22,3,30,0,-17.7,-15,317,1.6,993
2008,1,22,4,30,0,-17.900000000000002,-15.3,312,1.9000000000000001,992
2008,1,22,5,30,0,-18.2,-15.9,308,2.1,992
2008,1,22,6,30,0,-19,-17.1,300,2.3000000000000003,991
2008,1,22,7,30,0,-20.400000000000002,-18.7,286,2.4000000000000004,991
2008,1,22,8,30,0,-21.900000000000002,-20.3,269,2.6,991
2008,1,22,9,30,0,-23,-21.400000000000002,254,2.9000000000000004,990
2008,1,22,10,30,0,-23.400000000000002,-21.400000000000002,245,3.4000000000000004,989
2008,1,22,11,30,0,-23.200000000000003,-20.400000000000002,243,4.2,988
2008,1,22,12,30,0,-22.3,-19.3,241,4.800000000000001,987
2008,1,22,13,30,0,-21.5,-18.5,237,5.2,986
2008,1,22,14,30,49,-20.8,-17.3,241,5.9,986
2008,1,22,15,30,249,-19.6,-15.700000000000001,251,6.7,985
2008,1,22,16,30,371,-18.5,-13.9,261,7.2,985
2008,1,22,17,30,452,-17.400000000000002,-12.3,270,7.300000000000001,984
2008,1,22,18,30,477,-16.6,-11.200000000000001,279,7,983
2008,1,22,19,30,282,-16.1,-10.700000000000001,286,6.5,983
2008,1,22,20,30,351,-15.8,-10.700000000000001,291,5.800000000000001,983
2008,1,22,21,30,220,-15.700000000000001,-11.3,294,4.5,984
2008,1,22,22,30,70,-15.8,-12.5,294,3.1,984
2008,1,22,23,30,0,-16.5,-13.200000000000001,294,2.5,985
2008,1,23,0,30,0,-17.2,-14.3,299,2.3000000000000003,985
2008,1,23,1,30,0,-17.5,-14.9,304,2.1,985
2008,1,23,2,30,0,-18.1,-15.9,312,2,985
2008,1,23,3,30,0,-19.1,-17,326,2.1,986
2008,1,23,4,30,0,-20,-17.7,340,2.2,986
2008,1,23,5,30,0,-20.6,-18.2,352,2.2,986
2008,1,23,6,30,0,-21.3,-19,179,2.1,986
2008,1,23,7,30,0,-22.200000000000003,-19.6,3,2,986
2008,1,23,8,30,0,-22.8,-20,6,2,987
2008,1,23,9,30,0,-23.3,-20.1,6,2,987
2008,1,23,10,30,0,-23.5,-20,4,2,987
2008,1,23,11,30,0,-23.6,-20,181,2.1,988
2008,1,23,12,30,0,-23.8,-20,358,2.4000000000000004,988
2008,1,23,13,30,0,-24,-19.900000000000002,357,3,989
2008,1,23,14,30,58,-24,-19.200000000000003,355,3.8000000000000003,989
2008,1,23,15,30,248,-23.8,-18.2,350,4.4,990
2008,1,23,16,30,381,-23.700000000000003,-17.3,345,4.800000000000001,991
2008,1,23,17,30,463,-23.6,-16.8,341,5.1000000000000005,991
2008,1,23,18,30,488,-23.5,-16.6,337,5.300000000000001,991
2008,1,23,19,30,454,-23.400000000000002,-16.5,334,5.4,991
2008,1,23,20,30,365,-23.5,-16.8,331,5.2,991
2008,1,23,21,30,237,-23.700000000000003,-18,328,4.4,992
2008,1,23,22,30,80,-24.700000000000003,-20.3,325,3.5,992
2008,1,23,23,30,0,-26.900000000000002,-21.8,323,3.2,992
2008,1,24,0,30,0,-27.900000000000002,-23.8,313,2.9000000000000004,993
2008,1,24,1,30,0,-28.3,-24.5,305,2.7,993
2008,1,24,2,30,0,-28.5,-24.900000000000002,296,2.6,993
2008,1,24,3,30,0,-28.6,-25.400000000000002,290,2.6,993
2008,1,24,4,30,0,-28.700000000000003,-25.8,286,2.6,993
2008,1,24,5,30,0,-28.700000000000003,-26.200000000000003,284,2.6,993
2008,1,24,6,30,0,-28.700000000000003,-26.400000000000002,281,2.5,993
2008,1,24,7,30,0,-28.6,-26.5,279,2.5,993
2008,1,24,8,30,0,-28.5,-26.6,279,2.4000000000000004,993
2008,1,24,9,30,0,-28.400000000000002,-26.700000000000003,278,2.4000000000000004,994
2008,1,24,10,30,0,-28.5,-26.400000000000002,277,2.3000000000000003,994
2008,1,24,11,30,0,-28.400000000000002,-25.900000000000002,272,2.2,995
2008,1,24,12,30,0,-28.200000000000003,-25.6,261,2,995
2008,1,24,13,30,0,-28.200000000000003,-25,247,2,995
2008,1,24,14,30,61,-27.6,-23,234,2.5,996
2008,1,24,15,30,256,-24.900000000000002,-20,227,3.4000000000000004,996
2008,1,24,16,30,385,-22.8,-17.400000000000002,222,4,996
2008,1,24,17,30,467,-21.200000000000003,-15.200000000000001,221,4.3,995
2008,1,24,18,30,493,-19.900000000000002,-13.5,223,4.5,995
2008,1,24,19,30,459,-18.8,-12.200000000000001,222,4.4,995
2008,1,24,20,30,365,-17.900000000000002,-11.8,217,3.9000000000000004,995
2008,1,24,21,30,232,-17.400000000000002,-13.100000000000001,207,3,995
2008,1,24,22,30,79,-18.400000000000002,-15.700000000000001,197,2.5,995
2008,1,24,23,30,0,-20.700000000000003,-17.2,194,2.6,994
2008,1,25,0,30,0,-21.3,-18.3,193,3.5,994
2008,1,25,1,30,0,-21.3,-18.8,194,3.6,994
2008,1,25,2,30,0,-21.5,-19.200000000000003,197,3.8000000000000003,994
2008,1,25,3,30,0,-21.5,-19.200000000000003,201,4.1000000000000005,994
2008,1,25,4,30,0,-21.200000000000003,-18.8,201,4.1000000000000005,994
2008,1,25,5,30,0,-20.8,-18.400000000000002,200,4,994
2008,1,25,6,30,0,-20.5,-18.2,199,3.9000000000000004,993
2008,1,25,7,30,0,-20.3,-17.900000000000002,199,4,993
2008,1,25,8,30,0,-20.1,-17.7,199,3.9000000000000004,992
2008,1,25,9,30,0,-20,-17.6,196,3.8000000000000003,992
2008,1,25,10,30,0,-19.8,-17.5,192,3.6,992
2008,1,25,11,30,0,-19.8,-17.5,189,3.5,991
2008,1,25,12,30,0,-19.8,-17.5,186,3.4000000000000004,991
2008,1,25,13,30,0,-19.900000000000002,-17.1,183,3.6,991
2008,1,25,14,30,53,-19.3,-15.600000000000001,181,3.8000000000000003,990
2008,1,25,15,30,243,-17.900000000000002,-13.4,179,4,990
2008,1,25,16,30,224,-15.600000000000001,-10.600000000000001,182,4.4,990
2008,1,25,17,30,183,-12.8,-8.4,184,4.7,988
2008,1,25,18,30,184,-10.600000000000001,-7.1000000000000005,182,4.800000000000001,987
2008,1,25,19,30,237,-9.4,-6.300000000000001,181,4.800000000000001,986
2008,1,25,20,30,105,-8.8,-6.1000000000000005,179,4.5,986
2008,1,25,21,30,38,-8.6,-6.7,171,3.7,986
2008,1,25,22,30,44,-9,-7.6000000000000005,160,3.2,985
2008,1,25,23,30,0,-9.4,-8,155,3.2,985
2008,1,26,0,30,0,-9.5,-8.4,143,3.4000000000000004,985
2008,1,26,1,30,0,-9.700000000000001,-8.700000000000001,141,3.4000000000000004,984
2008,1,26,2,30,0,-9.8,-8.8,145,3.5,983
2008,1,26,3,30,0,-9.700000000000001,-8.8,151,3.6,982
2008,1,26,4,30,0,-9.700000000000001,-8.700000000000001,155,3.5,981
2008,1,26,5,30,0,-9.600000000000001,-8.700000000000001,155,3.2,981
2008,1,26,6,30,0,-9.600000000000001,-8.8,155,2.6,980
2008,1,26,7,30,0,-9.700000000000001,-9,154,2,980
2008,1,26,8,30,0,-10,-9.4,152,1.5,979
2008,1,26,9,30,0,-10.4,-9.8,155,1.2000000000000002,979
2008,1,26,10,30,0,-10.700000000000001,-10.100000000000001,175,1,979
2008,1,26,11,30,0,-10.9,-10.200000000000001,216,0.9,979
2008,1,26,12,30,0,-11,-10.200000000000001,258,1,979
2008,1,26,13,30,0,-11.100000000000001,-10.100000000000001,279,1.4000000000000001,980
2008,1,26,14,30,45,-11,-9.200000000000001,282,2,980
2008,1,26,15,30,134,-10.100000000000001,-7.7,279,2.7,980
2008,1,26,16,30,89,-9,-6.1000000000000005,279,3.3000000000000003,981
2008,1,26,17,30,143,-8.3,-5,277,3.4000000000000004,981
2008,1,26,18,30,296,-8.1,-4.1000000000000005,273,3.2,980
2008,1,26,19,30,450,-7.9,-3.4000000000000004,270,2.9000000000000004,980
2008,1,26,20,30,364,-7.6000000000000005,-3.3000000000000003,265,2.3000000000000003,980
2008,1,26,21,30,233,-7,-5,256,1.5,981
2008,1,26,22,30,82,-8.9,-7.7,242,1.3,981
2008,1,26,23,30,0,-10.8,-8.9,235,1.5,982
2008,1,27,0,30,0,-11.5,-11.100000000000001,230,1.8,982
2008,1,27,1,30,0,-11.700000000000001,-11.5,237,2,982
2008,1,27,2,30,0,-11.100000000000001,-11.100000000000001,246,2.2,982
2008,1,27,3,30,0,-10.200000000000001,-10.200000000000001,254,2.3000000000000003,982
2008,1,27,4,30,0,-9.600000000000001,-9.4,257,2.4000000000000004,982
2008,1,27,5,30,0,-9.600000000000001,-9.1,255,2.5,982
2008,1,27,6,30,0,-10.100000000000001,-9.5,251,2.4000000000000004,983
2008,1,27,7,30,0,-10.9,-10.100000000000001,243,2,983
2008,1,27,8,30,0,-11.600000000000001,-10.600000000000001,235,1.8,982
2008,1,27,9,30,0,-12.100000000000001,-11,234,1.8,982
2008,1,27,10,30,0,-12.4,-11.200000000000001,238,1.8,982
2008,1,27,11,30,0,-12.600000000000001,-11.4,239,1.7000000000000002,983
2008,1,27,12,30,0,-12.9,-11.600000000000001,231,1.7000000000000002,983
2008,1,27,13,30,0,-13.100000000000001,-11.100000000000001,220,2.1,983
2008,1,27,14,30,49,-12,-9.5,210,2.9000000000000004,983
2008,1,27,15,30,193,-9.9,-6.9,205,3.5,983
2008,1,27,16,30,208,-7.7,-4.1000000000000005,197,3.6,983
2008,1,27,17,30,267,-5.4,-1.5,187,3.6,982
2008,1,27,18,30,292,-3.5,0.6000000000000001,178,3.5,980
2008,1,27,19,30,244,-2.1,1.6,173,3.5,979
2008,1,27,20,30,188,-1.3,1.7000000000000002,167,3.7,979
2008,1,27,21,30,237,-0.8,0.7000000000000001,165,4,978
2008,1,27,22,30,87,-1.1,-0.8,165,4.3,977
2008,1,27,23,30,0,-1.7000000000000002,-1.5,167,4.5,977
2008,1,28,0,30,0,-2.2,-2.2,171,5.1000000000000005,976
2008,1,28,1,30,0,-2.5,-2.5,175,5.2,975
2008,1,28,2,30,0,-2.8000000000000003,-2.7,181,5.2,975
2008,1,28,3,30,0,-2.9000000000000004,-2.8000000000000003,184,5.1000000000000005,974
2008,1,28,4,30,0,-3,-2.9000000000000004,182,4.9,973
2008,1,28,5,30,0,-3.2,-3,177,4.9,972
2008,1,28,6,30,0,-3.3000000000000003,-3,177,4.9,971
2008,1,28,7,30,0,-3.4000000000000004,-3.2,177,5,971
2008,1,28,8,30,0,-3.6,-3.2,173,5,970
2008,1,28,9,30,0,-3.6,-3,170,5.1000000000000005,968
2008,1,28,10,30,0,-3.2,-2.6,169,5.1000000000000005,967
2008,1,28,11,30,0,-2.6,-2.1,170,5.2,966
2008,1,28,12,30,0,-2.1,-1.6,172,5.2,965
2008,1,28,13,30,0,-1.6,-0.8,177,5.300000000000001,964
2008,1,28,14,30,39,-0.9,0.30000000000000004,186,5.4,963
2008,1,28,15,30,166,-0.30000000000000004,1.3,193,4.800000000000001,962
2008,1,28,16,30,260,0.1,1.8,190,3.8000000000000003,961
2008,1,28,17,30,122,0.5,2.3000000000000003,180,3.2,959
2008,1,28,18,30,255,0.9,2.6,174,2.9000000000000004,958
2008,1,28,19,30,303,1.2000000000000002,2.7,171,3,957
2008,1,28,20,30,209,1.6,3,176,3.5,956
2008,1,28,21,30,131,2,2.7,188,3.5,956
2008,1,28,22,30,46,2,2,200,3.2,955
2008,1,28,23,30,0,1.7000000000000002,1.7000000000000002,205,3.2,955
2008,1,29,0,30,0,1.6,1.6,213,3.1,954
2008,1,29,1,30,0,1.5,1.5,225,3.5,954
2008,1,29,2,30,0,1.4000000000000001,1.4000000000000001,242,4,954
2008,1,29,3,30,0,1,1,260,4.9,954
2008,1,29,4,30,0,0.30000000000000004,0.30000000000000004,280,5.800000000000001,956
2008,1,29,5,30,0,-1.1,-1.1,299,7.2,958
2008,1,29,6,30,0,-3.1,-3.1,310,8.5,960
2008,1,29,7,30,0,-6.5,-4.9,311,8.3,962
2008,1,29,8,30,0,-8.5,-6.1000000000000005,309,8,964
2008,1,29,9,30,0,-9.8,-7.300000000000001,311,8.6,965
2008,1,29,10,30,0,-11.700000000000001,-9.3,315,9.200000000000001,966
2008,1,29,11,30,0,-15.100000000000001,-11.700000000000001,318,9.200000000000001,968
2008,1,29,12,30,0,-18.2,-13.8,319,8.9,968
2008,1,29,13,30,0,-20.3,-15.3,321,8.9,969
2008,1,29,14,30,58,-21.900000000000002,-16.1,322,8.9,969
2008,1,29,15,30,196,-22.5,-16.3,320,9,970
2008,1,29,16,30,201,-22.5,-16.5,318,9.1,970
2008,1,29,17,30,101,-22.700000000000003,-16.7,318,9.1,970
2008,1,29,18,30,59,-23.200000000000003,-16.900000000000002,317,9.200000000000001,970
2008,1,29,19,30,138,-23.6,-17.1,317,9.5,970
2008,1,29,20,30,251,-23.900000000000002,-17.6,316,9.8,971
2008,1,29,21,30,158,-24.700000000000003,-18.7,315,9.9,972
2008,1,29,22,30,59,-26,-19.8,315,9.600000000000001,973
2008,1,29,23,30,0,-26.900000000000002,-20.400000000000002,314,9.5,974
2008,1,30,0,30,0,-27.400000000000002,-21.400000000000002,314,9.3,975
2008,1,30,1,30,0,-27.900000000000002,-22,313,9.200000000000001,976
2008,1,30,2,30,0,-28.400000000000002,-22.6,312,9,976
2008,1,30,3,30,0,-28.700000000000003,-22.900000000000002,312,8.700000000000001,977
2008,1,30,4,30,0,-29,-23.1,311,8,978
2008,1,30,5,30,0,-29.200000000000003,-23.5,309,7.1000000000000005,978
2008,1,30,6,30,0,-29.6,-24,306,6.4,979
2008,1,30,7,30,0,-29.900000000000002,-24.400000000000002,302,5.800000000000001,980
